YDL132w|550.2.519|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL132w|550.2.82|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL133c-a|500.40.10||
YDL134c|550.1.170|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL134c|550.2.232|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL134c|550.2.375|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL134c|550.2.436|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL134c|550.2.48|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL136w|500.40.10||
YDL137w|550.2.11|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL137w|550.2.317|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL137w|550.2.473|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL137w|550.2.484|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL140c|510.40.10||
YDL140c|550.1.207|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL140c|550.1.209|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL140c|550.1.210|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL140c|550.1.214|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL140c|550.2.323|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL140c|550.2.545|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL140c|550.2.95|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL140c|550.3.22|901.01.01.01,902.01.01.02.01.01.02,902.01.01.04.01.02,902.01.09.02|14759368
YDL140c|550.3.24|901.01.01.01,902.01.01.02.01.01.02,902.01.01.04.01.02,902.01.01.04.01.03,902.01.09.02|14759368
YDL143w|130||
YDL143w|550.1.105|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL143w|550.1.70|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL145c|260.30.10||
YDL145c|550.1.108|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL145c|550.1.211|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL145c|550.1.79|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL145c|550.2.240|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL145c|550.2.250|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL145c|550.2.339|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL145c|550.2.360|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL145c|550.2.382|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL145c|550.2.470|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL145c|550.2.504|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL145c|550.2.535|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL145c|550.2.69|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL145c|550.2.87|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL145c|550.2.99|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL147w|360.10.20||
YDL147w|550.1.110|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL147w|550.1.111|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL147w|550.1.87|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL147w|550.2.174|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL147w|550.2.23|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL147w|550.2.319|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL147w|550.2.321|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL147w|550.2.4|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL147w|550.2.469|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL147w|550.2.77|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL147w|550.3.50|901.01.01.01,902.01.01.02.01.01.02,902.01.01.04.01.02,902.01.01.04.01.03,902.01.09.02|14759368
YDL148c|310||
YDL148c|550.1.109|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL148c|550.1.125|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL148c|550.1.144|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL148c|550.2.84|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL149w|550.1.107|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL150w|550.1.213|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL150w|550.3.23|901.01.01.01,902.01.01.02.01.01.02,902.01.01.04.01.02,902.01.01.04.01.03,902.01.09.02|14759368
YDL153c|550.2.132|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL155w|133.10||
YDL155w|550.1.6|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL155w|550.2.58|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL156w|550.1.212|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL156w|550.2.444|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL159w|470.20||
YDL159w|550.2.152|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL159w|550.2.153|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL160c|510.190.110||
YDL160c|550.1.138|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL160c|550.1.147|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL160c|550.1.213|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL160c|550.1.54|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL160c|550.1.70|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL160c|550.2.163|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL160c|550.2.214|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL160c|550.2.215|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL160c|550.2.339|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL160c|550.2.505|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL164c|410.40.50||
YDL164c|550.2.50|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL164c|550.2.51|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL165w|510.190.110||
YDL165w|510.190.40||
YDL165w|550.1.211|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL165w|550.2.31|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL166c|550.1.144|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL167c|550.1.155|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL171c|550.1.10|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL171c|550.1.107|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL171c|550.1.85|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL171c|550.2.354|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL171c|550.2.372|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL174c|420.60|901.01.01.01|11502169
YDL175c|550.1.139|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL175c|550.2.405|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL175c|550.2.445|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL175c|550.3.9|901.01.01.01,902.01.01.02.01.01.02,902.01.01.04.01.02,902.01.01.04.01.03,902.01.09.02|14759368
YDL178w|140.20.20||
YDL179w|550.2.218|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL181w|420.50||
YDL184c|500.40.10||
YDL185w|220||
YDL185w|550.1.10|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL185w|550.1.173|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL185w|550.1.18|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL185w|550.1.211|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL185w|550.1.231|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL185w|550.1.35|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL185w|550.1.45|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL185w1|220||
YDL185w1|550.2.124|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL185w1|550.2.149|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL185w1|550.2.206|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL185w1|550.2.240|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL185w1|550.2.258|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL185w1|550.2.267|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL185w1|550.2.271|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL185w1|550.2.272|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL185w1|550.2.275|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL185w1|550.2.317|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL185w1|550.2.348|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL185w1|550.2.350|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL185w1|550.2.38|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL185w1|550.2.438|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL185w1|550.2.493|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL185w1|550.2.511|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL185w1|550.2.540|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL185w1|550.2.77|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL185w1|550.2.92|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL188c|550.1.170|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL188c|550.2.232|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL188c|550.2.233|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL188c|550.2.375|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL188c|550.2.415|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL188c|550.2.436|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL188c|550.2.48|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL190c|550.2.414|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL190c|550.2.543|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL191w|500.40.10||
YDL192w|260.30.10||
YDL192w|550.2.11|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL192w|550.2.182|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL192w|550.2.317|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL192w|550.2.342|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL192w|550.2.368|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL192w|550.2.484|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL192w|550.2.73|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL193w|550.2.446|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL195w|260.30.20||
YDL195w|550.1.124|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL195w|550.1.148|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL195w|550.2.338|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL195w|550.2.340|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL200c|550.2.182|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL200c|550.2.183|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL202w|500.60.10|901.01.01.01|12392552
YDL203c|550.1.55|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL204w|550.2.146|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL204w|550.2.339|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL208w|550.1.140|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL208w|550.2.200|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL208w|550.3.5|901.01.01.01,902.01.01.02.01.01.02,902.01.01.04.01.02,902.01.01.04.01.03,902.01.09.02|14759368
YDL209c|440.30.10|901.01.01.01|12088152
YDL209c|550.1.143|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL209c|550.1.145|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL209c|550.1.146|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL209c|550.1.147|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL213c|550.1.125|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL213c|550.1.140|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL213c|550.1.144|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL213c|550.2.337|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL213c|550.2.377|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL213c|550.2.447|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL213c|550.3.5|901.01.01.01,902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|14759368
YDL215c|550.2.515|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL216c|550.1.87|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL217c|290.20.10||
YDL219w|550.1.2|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL220c|550.2.279|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL220c|550.2.36|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL225w|140.10.20||
YDL225w|550.1.212|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL225w|550.1.4|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDL225w|550.2.33|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL225w|550.2.347|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL225w|550.2.42|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL225w|550.2.438|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL225w|550.2.463|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDL232w|520.20||
YDL235c|550.2.552|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR001c|550.1.161|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR001c|550.2.17|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR002w|550.2.120|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR002w|550.2.146|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR002w|550.2.313|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR004w|510.180.20||
YDR005c|550.1.213|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR006c|550.2.17|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR009w|510.190.80||
YDR009w|550.2.134|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR012w|500.40.10||
YDR013w|410.33|901.01.01.01|12730134
YDR016c|270.20.30|901.01.01.01|11756468,11782438,11799062
YDR017c|550.2.17|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR019c|200||
YDR021w|550.1.112|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR021w|550.2.381|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR022c|550.2.123|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR023w|550.1.115|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR023w|550.2.132|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR023w|550.2.328|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR023w|550.2.342|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR023w|550.2.351|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR023w|550.2.427|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR023w|550.2.445|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR023w|550.2.535|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR025w|500.40.20||
YDR027c|550.1.74|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR028c|450||
YDR028c|550.1.166|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR028c|550.1.29|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR028c|550.1.9|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR028c|550.2.115|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR028c|550.2.17|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR028c|550.2.337|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR030c|550.2.269|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR030c|550.2.270|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR032c|550.2.13|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR032c|550.2.369|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR032c|550.2.389|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR032c|550.2.423|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR032c|550.2.436|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR032c|550.2.49|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR032c|550.2.504|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR032c|550.2.62|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR036c|550.1.104|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR036c|550.2.22|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR036c|550.2.507|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR037w|550.1.138|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR037w|550.1.151|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR037w|550.2.103|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR037w|550.2.244|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR037w|550.2.328|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR041w|500.60.20|901.01.01.01|12392552
YDR041w|550.1.104|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR044w|550.1.207|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR044w|550.1.214|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR045c|550.1.213|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR049w|550.1.9|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR049w|550.2.414|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR050c|550.1.34|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR052c|410.20||
YDR054c|445.10||
YDR054c|445.20||
YDR054c|445.30||
YDR060w|550.1.140|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR060w|550.1.149|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR060w|550.3.11|901.01.01.01,902.01.01.02.01.01.02,902.01.01.04.01.02,902.01.01.04.01.03,902.01.09.02|14759368
YDR060w|550.3.7|901.01.01.01,902.01.01.02.01.01.02,902.01.01.04.01.02,902.01.01.04.01.03,902.01.09.02|14759368
YDR062w|550.1.123|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR064w|500.40.20||
YDR069c|360.10||
YDR069c|550.1.199|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR069c|550.1.42|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR069c|550.1.97|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR071c|550.1.176|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR071c|550.1.177|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR071c|550.2.146|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR071c|550.2.250|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR071c|550.2.251|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR071c|550.2.278|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR071c|550.2.452|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR073w|510.190.50||
YDR074w|550.1.29|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR074w|550.2.485|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR075w|550.1.169|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR075w|550.2.234|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR076w|510.180.20||
YDR076w|550.2.282|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR080w|550.1.77|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR080w|550.2.291|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR080w|90.20||
YDR083w|550.3.29|901.01.01.01,902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|14759368
YDR083w|550.3.53|901.01.01.01,902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|14759368
YDR085c|550.2.342|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR086c|520.10.10||
YDR087c|550.1.149|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR087c|550.1.69|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR087c|550.2.101|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR087c|550.2.205|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR087c|550.2.476|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR087c|550.2.96|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR088c|440.30.10||
YDR088c|550.1.147|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR091c|550.1.107|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR091c|550.2.376|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR091c|550.2.447|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR091c|550.3.51|901.01.01.01,902.01.01.02.01.01.02,902.01.01.04.01.02,902.01.01.04.01.03,902.01.09.02|14759368
YDR091c|550.3.54|901.01.01.01,902.01.01.02.01.01.02,902.01.01.04.01.02,902.01.01.04.01.03,902.01.09.02|14759368
YDR092w|550.2.190|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR092w|550.2.191|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR092w|550.2.410|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR092w|550.2.411|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR097c|510.180.50.20||
YDR097c|550.1.202|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR097c|550.1.212|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR097c|550.2.197|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR098c|550.2.23|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR098c|550.2.472|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR099w|550.1.123|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR099w|550.1.161|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
YDR099w|550.2.18|902.01.01.02.01.01.02,902.01.01.04.01,902.01.09.02|11805837
YDR101c|550.1.116|902.01.01.02.01.01.02,902.01.01.04.01.03,902.01.09.02|11805826
